-8.334585429222378128e-11	1.501867595103221432e-09	6.825292533929629873e-09
-6.016748627102352429e-11	1.516555662532213149e-09	7.141183942331159698e-09
-3.923716074272025729e-11	1.535927444488454740e-09	7.484348561274109922e-09
-2.105487497313289016e-11	1.560798240651811751e-09	7.857854971334500950e-09
-6.229418832622498076e-12	1.592130941900181117e-09	8.265200169647445375e-09
4.495706122191020878e-12	1.631065643659118897e-09	8.710381077525784621e-09
1.020984130573058610e-11	1.678956460896928388e-09	9.197980784433008012e-09
9.793261572059024678e-12	1.737416436646087480e-09	9.733270903145053715e-09
1.865057645359757070e-12	1.808373182680499591e-09	1.032233626907523015e-08
-1.528546641112650965e-11	1.894138412783526026e-09	1.097222505075383155e-08
-4.378540308103155684e-11	1.997494044244289057e-09	1.169113124181261419e-08
-8.629185236734128401e-11	2.121801151444565276e-09	1.248861826360270900e-08
-1.461390198668575016e-10	2.271135925620753163e-09	1.337589309591274257e-08
-2.271014600911093812e-10	2.450639778143441484e-09	1.436624161947085421e-08
-3.351458675397260951e-10	2.666146311132905578e-09	1.547511901585831576e-08
-4.767951922168851160e-10	2.925235252175076651e-09	1.672110058007868202e-08
-6.607475395529587371e-10	3.237150144238173540e-09	1.812628828793782126e-08
-8.982270661058383886e-10	3.613375348932036988e-09	1.971719494990131296e-08
-1.203834418724481510e-09	4.068249825905937548e-09	2.152578952122996866e-08
-1.596694410715976513e-09	4.619783259644348309e-09	2.359083646208412698e-08
-2.102057297207848994e-09	5.290732535412364643e-09	2.595961213769380255e-08
-2.753570758790948675e-09	6.110015735953214902e-09	2.869011067977814191e-08
-3.596989445360534024e-09	7.114229770103626042e-09	3.185370109903840343e-08
-4.692205324285702690e-09	8.352143441673298376e-09	3.553992521942817824e-08
-6.124067440804989940e-09	9.885136564857823316e-09	3.985973954789848456e-08
-8.010091433891003789e-09	1.179327161667432235e-08	4.495270216250048157e-08
-1.051337522780160332e-08	1.418338559192975216e-08	5.099635787542152133e-08
-1.386660963877596295e-08	1.719664211770801964e-08	5.821670371886099278e-08
-1.840573437064680862e-08	2.102104918281600030e-08	6.690302473503611484e-08
-2.462275265763267304e-08	2.590868942720101803e-08	7.742712581452601895e-08
-3.325010193983024966e-08	3.219874145088408449e-08	9.026732642284775594e-08
